pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
kepler-378 c,0.7,,28.906009,,Kepler-378,,0.671,4661.0,152.094,294.9489697,46.4388673,2014.0,Transit,,K
kepler-383 b,,,12.9046228655,,Kepler-383,,,4608.75,,291.3426078,38.3631616,2014.0,Transit,,K
kepler-383 c,1.39,,31.2009333,0.0,Kepler-383,0.683,0.699,4710.0,,291.3426078,38.3631616,2014.0,Transit,420.0,K
kepler-386 b,,,12.3101351,,Kepler-386,0.83,0.841271,4993.0,882.462,289.8589165,48.6938077,2014.0,Transit,,K
kepler-386 c,,,25.19370089,,Kepler-386,0.83,0.841271,4993.0,882.462,289.8589165,48.6938077,2014.0,Transit,,K
kepler-388 c,1.06,,13.29724,0.0,Kepler-388,0.635,0.606,4530.0,,284.8280577,44.6086451,2014.0,Transit,507.0,K
kepler-389 b,1.331,,3.24416463,,Kepler-389,0.765,0.662,5072.0,816.559,291.9600082,44.9000587,2014.0,Transit,,K
kepler-390 b,0.78,,6.73811219,0.0,Kepler-390,0.793,0.769,5168.0,435.277,291.6288086,41.2088351,2014.0,Transit,786.0,K
kepler-390 c,0.87,,13.0600422,,Kepler-390,0.86,0.8,5270.0,435.277,291.6288086,41.2088351,2014.0,Transit,,K
kepler-391 b,2.9,,7.41680902,,Kepler-391,1.03,3.33,5111.0,869.236,290.6218844,51.0573453,2014.0,Transit,,K
kepler-391 c,3.54,,20.485435,,Kepler-391,,3.569,4940.0,869.236,290.6218844,51.0573453,2014.0,Transit,,K
kepler-398 b,1.03,,4.081411491,,Kepler-398,0.72,0.67,4557.0,177.355,291.4688524,40.3437001,2014.0,Transit,,K
kepler-398 c,,,11.4194342731,,Kepler-398,0.723,0.625149,4577.0,177.355,291.4688524,40.3437001,2014.0,Transit,,K
kepler-398 d,0.74,,6.834378,0.0,Kepler-398,0.649,0.575,4476.0,177.355,291.4688524,40.3437001,2016.0,Transit,606.0,K
kepler-411 b,,,3.00515592,,Kepler-411,0.785,0.731146,4837.0,153.676,287.6057027,49.5233937,2013.0,Transit,,K
kepler-411 c,3.37,,7.834427877,0.0,Kepler-411,0.829,0.768,4987.0,153.676,287.6057027,49.5233937,2016.0,Transit,715.0,K
kepler-411 d,,,58.0198583,,Kepler-411,0.785,0.731146,4837.0,153.676,287.6057027,49.5233937,2018.0,Transit,,K
kepler-411 e,,10.8,31.509728,0.016,Kepler-411,0.87,0.82,,153.676,287.6057027,49.5233937,2018.0,Transit Timing Variations,503.0,K2 V
kepler-413 b,4.347,67.0,66.262,0.1181,Kepler-413,0.82,0.7761,4700.0,847.536,288.5106679,51.1624235,2014.0,Transit,,K
kepler-415 c,,,8.70792312,,Kepler-415,0.68,0.706507,4320.24,530.487,293.8045041,38.6390517,2014.0,Transit Timing Variations,,K
kepler-417 c,,,15.94252637,,Kepler-417,0.87,0.782444,5151.65,973.989,293.8241813,42.779648,2014.0,Transit Timing Variations,,K
kepler-42 b,3.46,,1.2137703,0.0,Kepler-42,0.617,0.681,4188.0,40.0595,292.2196,44.6173667,2011.0,Transit,1106.0,K
kepler-425 b,9.94,,3.797018335,0.0,Kepler-425,0.93,0.816,5262.0,646.647,290.3579781,40.5676965,2014.0,Transit,972.0,K
kepler-428 b,12.02,,3.525632561,,Kepler-428,0.84,0.8,5136.0,686.284,290.5817432,40.5773106,2014.0,Transit,,K
kepler-432 b,11.75,,52.5010768,,Kepler-432,,3.96613,4981.99,848.023,293.2822344,48.2859173,2015.0,Transit,,K
kepler-432 c,,772.3269,406.2,0.498,Kepler-432,1.32,4.06,4995.0,848.023,293.2822344,48.2859173,2015.0,Radial Velocity,,K
kepler-436 b,2.48,,64.0019669,0.0,Kepler-436,0.734,0.697,4652.0,588.867,301.7207775,44.4120856,2015.0,Transit,322.0,K
kepler-436 c,1.7,,16.79713874,0.0,Kepler-436,0.508,0.511,4299.0,588.867,301.7207775,44.4120856,2016.0,Transit,423.0,K
kepler-437 b,1.37,,66.6505482,0.0,Kepler-437,0.615,0.622,4427.0,,297.3473326,44.0269249,2015.0,Transit,294.0,K
kepler-440 b,1.63,,101.1114976,,Kepler-440,0.55,0.53,3959.0,301.03,285.3500664,41.4523695,2015.0,Transit,,K
kepler-441 b,1.93,,207.247959,0.0,Kepler-441,0.617,0.629,4243.0,268.003,284.566954,49.0127077,2015.0,Transit,194.0,K
kepler-442 b,,,112.303409656,,Kepler-442,0.72,0.618522,4563.0,365.965,285.3666029,39.2800704,2015.0,Transit,,K
kepler-443 b,2.2,,177.669112,0.0,Kepler-443,0.791,0.739,4907.0,802.271,288.6104839,49.9685458,2015.0,Transit,246.0,K
kepler-444 b,0.403,,3.6001053,0.16,Kepler-444,0.758,0.752,5046.0,36.4396,289.7528323,41.631884,2015.0,Transit,,K
kepler-444 c,75.16,,4.545878442,,Kepler-444,0.84,0.798764,5058.0,36.4396,289.7528323,41.631884,2015.0,Transit,,K
kepler-444 d,0.65,,6.18943952,0.0,Kepler-444,0.692,0.721,5051.0,36.4396,289.7528323,41.631884,2015.0,Transit,783.0,K
kepler-444 e,,,7.74350338,,Kepler-444,0.84,0.798764,5058.0,36.4396,289.7528323,41.631884,2015.0,Transit,,K
kepler-444 f,0.741,,9.740486,0.29,Kepler-444,0.758,0.752,5046.0,36.4396,289.7528323,41.631884,2015.0,Transit,,K
kepler-46 b,8.8,,33.60122066,,Kepler-46,0.92,0.93,5232.0,777.06,289.2687388,42.6041819,2012.0,Transit,,K
kepler-46 c,,115.05446,57.325,0.0354,Kepler-46,0.902,0.938,5155.0,777.06,289.2687388,42.6041819,2012.0,Transit Timing Variations,,K
kepler-46 d,1.97,,6.76652928,0.0,Kepler-46,0.882,0.93,5149.0,777.06,289.2687388,42.6041819,2014.0,Transit,845.0,K
kepler-472 b,3.094,,,,Kepler-472,,0.782,4932.0,306.602,296.5245187,39.2498503,2016.0,Transit,,K
kepler-475 b,2.66,,3.105508189,0.0,Kepler-475,0.804,0.842,4938.0,280.069,287.051694,40.2114232,2016.0,Transit,1016.0,K
kepler-477 b,2.2,,11.119888,0.0,Kepler-477,0.786,0.83,5264.0,,288.067445,42.355305,2016.0,Transit,705.0,K
kepler-478 b,2.38,,13.22175358,0.0,Kepler-478,0.838,0.799,5211.0,,292.4870063,46.196187,2016.0,Transit,640.0,K
kepler-479 b,2.118,,,,Kepler-479,,0.766,5159.0,344.901,291.0218899,37.7698734,2016.0,Transit,,K
kepler-48 b,1.88,3.94,4.778,,Kepler-48,0.88,0.89,5194.0,306.738,299.1393094,40.948939,2012.0,Transit,,K
kepler-48 c,,,9.673958488,,Kepler-48,0.873,0.896858,5160.0,306.738,299.1393094,40.948939,2012.0,Transit,,K
kepler-48 d,1.98,,42.89605505,,Kepler-48,0.916,0.836,5235.0,306.738,299.1393094,40.948939,2014.0,Transit,,K
kepler-48 e,,657.0,982.0,,Kepler-48,0.88,0.89,5194.0,306.738,299.1393094,40.948939,2014.0,Radial Velocity,,K
kepler-482 b,2.2,,56.35418576,0.0,Kepler-482,0.654,0.668,4616.0,313.068,296.8229326,48.1077628,2016.0,Transit,333.0,K
kepler-489 b,7.438,,,,Kepler-489,,0.751,4938.0,369.645,290.8332412,38.1841851,2016.0,Transit,,K
kepler-49 b,,,7.20385258,,Kepler-49,0.627,0.667253,4011.0,311.222,292.2945208,40.5918123,2012.0,Transit,,K
kepler-49 d,,,2.576571021,,Kepler-49,0.627,0.667253,4011.0,311.222,292.2945208,40.5918123,2014.0,Transit,,K
kepler-496 b,2.42,,8.30865307,0.0,Kepler-496,0.804,0.849,5022.0,605.274,291.6408978,41.2411044,2016.0,Transit,747.0,K
kepler-499 b,,,5.6325271853,,Kepler-499,0.856,0.929152,5099.0,556.726,295.1099549,43.9151012,2016.0,Transit,,K
kepler-515 b,1.5,,19.96367208,0.0,Kepler-515,0.79,0.79,5250.0,,290.493913,52.055611,2016.0,Transit,564.0,K
kepler-52 b,2.16,,7.8774163,0.0,Kepler-52,0.633,0.615,4126.0,321.542,286.7380152,49.9757383,2012.0,Transit,553.0,K
kepler-52 d,,,36.44530957,,Kepler-52,0.64,0.675624,4116.0,321.542,286.7380152,49.9757383,2014.0,Transit,,K
kepler-531 b,2.78,,29.88485741,,Kepler-531,0.78,0.75,4893.0,252.762,286.5246582,48.6835481,2016.0,Transit,,K
kepler-532 b,2.562,,,,Kepler-532,,0.752,5120.0,312.798,298.6609094,48.6063022,2016.0,Transit,,K
kepler-533 b,3.333,,28.51120525,,Kepler-533,0.764,0.706,4790.0,302.955,293.6856893,48.8249915,2016.0,Transit,,K
kepler-543 b,,,13.89961592,,Kepler-543,0.751,0.71917,4702.0,221.802,287.2187273,38.8625366,2016.0,Transit,,K
kepler-547 b,4.02,,6.010384289,0.0,Kepler-547,0.718,0.738,4882.0,378.972,286.1185888,44.3452063,2016.0,Transit,768.0,K
kepler-55 c,1.938,,,,Kepler-55,,0.676,4503.0,578.796,285.1683291,44.0264898,2012.0,Transit,,K
kepler-55 d,1.85,,2.211116989,0.0,Kepler-55,0.71,0.646,4500.0,578.796,285.1683291,44.0264898,2014.0,Transit,931.0,K
kepler-55 e,1.699,,,,Kepler-55,,0.676,4503.0,578.796,285.1683291,44.0264898,2014.0,Transit,,K
kepler-55 f,1.6,,10.19851808,0.0,Kepler-55,0.645,0.658,4505.0,578.796,285.1683291,44.0264898,2014.0,Transit,572.0,K
kepler-550 b,4.2,,8.600121,0.0,Kepler-550,0.783,0.82,5256.0,531.944,297.7001786,47.8637046,2016.0,Transit,762.0,K
kepler-553 b,4.6,,4.0304645,0.0,Kepler-553,0.79,0.83,5262.0,728.525,298.5508922,48.3325405,2016.0,Transit,987.0,K
kepler-553 c,,,328.240201,,Kepler-553,0.86,0.947426,5104.0,728.525,298.5508922,48.3325405,2016.0,Transit,,K
kepler-558 b,2.9,,29.0078,0.0,Kepler-558,0.809,0.77,5257.0,661.876,284.6579709,42.6526751,2016.0,Transit,490.0,K
kepler-56 c,,,21.40569598,,Kepler-56,,4.21799,4819.44,912.994,293.7583002,41.871807,2012.0,Transit,,K
kepler-563 b,3.09,,22.18432708,,Kepler-563,0.8,0.77,5066.0,565.207,292.4461832,46.2897548,2016.0,Transit,,K
kepler-566 b,2.2,,18.42787,0.0,Kepler-566,0.759,0.78,5141.0,564.277,291.5544735,47.8144362,2016.0,Transit,565.0,K
kepler-567 b,,,16.54296952,,Kepler-567,0.82,0.845398,4960.0,558.81,297.6726072,48.3023458,2016.0,Transit,,K
kepler-57 b,3.135,25.06,5.72,0.0162,Kepler-57,0.859,0.826,5187.9,644.14,293.6413146,44.6570692,2012.0,Transit,,K
kepler-57 c,1.58,,11.609257,0.0,Kepler-57,0.843,0.74,5294.0,644.14,293.6413146,44.6570692,2012.0,Transit,652.0,K
kepler-572 b,2.29,,17.20523483,0.0,Kepler-572,0.771,0.693,5208.0,504.667,291.221172,50.5813487,2016.0,Transit,553.0,K
kepler-577 b,2.37,,25.69597,0.0,Kepler-577,0.784,0.688,5057.0,524.247,294.7119855,39.0737317,2016.0,Transit,467.0,K
kepler-579 b,1.9,,9.66857386,0.0,Kepler-579,0.884,0.836,5288.0,530.765,295.0020771,39.9528613,2016.0,Transit,730.0,K
kepler-580 b,2.28,,8.222419656,0.0,Kepler-580,0.58,0.56,4003.0,323.899,283.4997537,40.5528053,2016.0,Transit,512.0,K
kepler-589 c,,,3.52467888,,Kepler-589,0.9,0.807248,5262.0,612.803,280.6414331,47.7520581,2021.0,Transit,,K
kepler-595 b,3.755,,,,Kepler-595,,0.843,5108.0,643.009,294.5703593,50.6730147,2016.0,Transit,,K
kepler-595 c,,,12.3860474,,Kepler-595,0.87,0.845548,5138.5,643.009,294.5703593,50.6730147,2020.0,Transit,,K
kepler-598 b,1.558,,,,Kepler-598,,0.856,5274.0,681.086,293.1234493,40.9348005,2016.0,Transit,,K
kepler-598 c,2.91,,86.4947807,0.0,Kepler-598,0.815,0.898,5252.0,681.086,293.1234493,40.9348005,2020.0,Transit,367.0,K
kepler-599 b,2.97,,15.65562652,0.0,Kepler-599,0.779,0.837,5185.0,558.517,285.9115968,41.0695091,2016.0,Transit,623.0,K
kepler-600 b,,,23.67520728,,Kepler-600,0.89,0.821693,5238.0,619.723,283.8330588,41.9786358,2016.0,Transit,,K
kepler-601 b,1.77,,5.378868441,0.0,Kepler-601,0.756,0.725,5207.0,414.825,282.0046852,42.1764657,2016.0,Transit,836.0,K
kepler-607 b,0.99,,0.638163204,0.0,Kepler-607,0.808,0.888,5244.0,519.122,291.0571451,44.632306,2016.0,Transit,1876.0,K
kepler-607 c,2.98,,39.6769617,0.0,Kepler-607,0.808,0.888,5244.0,519.122,291.0571451,44.632306,2021.0,Transit,473.0,K
kepler-61 b,,,59.87792,,Kepler-61,0.649,0.703757,4148.0,335.079,295.3044942,42.4753193,2013.0,Transit,,K
kepler-614 b,2.35,,14.03491514,0.0,Kepler-614,0.731,0.785,5258.0,527.995,298.3848866,46.2759867,2016.0,Transit,641.0,K
kepler-615 b,1.74,,10.35584657,,Kepler-615,0.73,0.69,4655.0,,282.4506927,46.3213671,2016.0,Transit,,K
kepler-62 b,1.38,,5.714890717,,Kepler-62,0.72,0.67,4967.0,300.874,283.2125621,45.3496992,2013.0,Transit,,K
kepler-62 d,1.96,,18.16407876,0.0,Kepler-62,0.637,0.653,4797.0,300.874,283.2125621,45.3496992,2013.0,Transit,501.0,K
kepler-62 e,1.61,36.0,122.3874,,Kepler-62,0.69,0.64,4925.0,300.874,283.2125621,45.3496992,2013.0,Transit,270.0,K2 V
kepler-62 f,1.42,,267.283301,0.0,Kepler-62,0.637,0.653,4797.0,300.874,283.2125621,45.3496992,2013.0,Transit,205.0,K
kepler-621 b,2.3,,2.628113746,,Kepler-621,0.72,0.68,4521.0,,290.927245,39.9141166,2016.0,Transit,,K
kepler-632 b,2.42,,30.99660733,0.0,Kepler-632,0.825,0.918,5275.0,,297.252613,40.288605,2016.0,Transit,524.0,K
kepler-636 b,4.45,,16.080661147,,Kepler-636,0.85,0.8,5203.0,310.301,293.5920614,41.0950891,2016.0,Transit,,K
kepler-643 b,10.99,,16.33889626,0.0,Kepler-643,1.15,2.69,4883.0,1063.58,290.3272423,42.8982283,2016.0,Transit,972.0,K
kepler-659 b,2.21,,17.67168,0.0,Kepler-659,0.715,0.671,4858.0,722.64,287.6081777,47.5096893,2016.0,Transit,509.0,K
kepler-660 b,2.52,,9.27358194,0.0,Kepler-660,0.676,0.696,4856.0,568.431,288.1382985,47.7245642,2016.0,Transit,649.0,K
kepler-661 b,2.708,,,,Kepler-661,,0.638,4542.0,534.788,283.7107463,47.8631748,2016.0,Transit,,K
kepler-662 b,,,21.6771184589,,Kepler-662,0.79,0.939452,4852.86,815.637,290.4650801,47.9291252,2016.0,Transit,,K
kepler-665 b,2.86,,16.01310205,0.0,Kepler-665,0.785,0.826,5015.0,612.838,297.0255947,48.4785669,2016.0,Transit,593.0,K
kepler-67 b,2.92,,,,Kepler-67,,0.819,5238.0,1131.19,294.1533505,46.1663976,2013.0,Transit,,K
kepler-675 b,2.38,,2.33743801,0.0,Kepler-675,0.778,0.727,4989.0,665.68,293.8334488,50.2303479,2016.0,Transit,1054.0,K
kepler-681 b,,,26.39432897,,Kepler-681,0.81,0.807916,4937.0,686.923,289.3997364,51.2502428,2016.0,Transit,,K
kepler-687 b,3.62,,20.50586978,0.0,Kepler-687,0.739,0.761,4905.0,633.66,289.3154576,39.1532911,2016.0,Transit,518.0,K
kepler-693 b,11.231,,,,Kepler-693,,0.85,4977.0,1151.51,283.253527,40.3582155,2016.0,Transit,,K
kepler-695 b,12.523,,,,Kepler-695,,1.103,5029.0,842.947,299.3160934,40.8223815,2016.0,Transit,,K
kepler-707 b,1.251,,,,Kepler-707,,0.718,5263.0,591.776,290.007564,42.1164698,2016.0,Transit,,K
kepler-709 b,2.92,,16.08524954,,Kepler-709,0.8,0.77,5071.0,664.843,292.105272,42.3803077,2016.0,Transit,,K
kepler-711 b,,,23.589202495,,Kepler-711,0.8,0.778615,4907.0,624.575,297.4600468,42.8398172,2016.0,Transit,,K
kepler-712 b,,,21.02250694,,Kepler-712,0.83,0.764618,4996.0,872.493,294.9096739,42.9351987,2016.0,Transit,,K
kepler-712 c,4.594,,226.89047,,Kepler-712,0.76,0.737,4927.0,872.493,294.9096739,42.9351987,2016.0,Transit,,K
kepler-716 b,2.9,,10.37168453,,Kepler-716,0.83,0.78,5099.0,635.009,290.3931809,43.3638577,2016.0,Transit,,K
kepler-716 c,1.37,,3.96994893,0.0,Kepler-716,0.834,0.751,5174.0,635.009,290.3931809,43.3638577,2020.0,Transit,921.0,K
kepler-721 b,2.76,,5.392025388,0.0,Kepler-721,0.896,0.802,5192.0,926.598,284.4305132,44.4803776,2016.0,Transit,851.0,K
kepler-727 b,,,5.15448405,,Kepler-727,0.91,0.824791,5294.85,831.842,294.8469333,45.0344155,2016.0,Transit,,K
kepler-735 b,,,11.5151598863,,Kepler-735,0.81,0.756226,4929.0,695.059,284.6888328,46.1721391,2016.0,Transit,,K
kepler-736 b,2.1,,3.601449,0.0,Kepler-736,0.84,0.74,5273.0,1005.43,285.3913092,46.1809293,2016.0,Transit,963.0,K
kepler-737 b,2.48,,28.59878,0.0,Kepler-737,0.534,0.513,3979.0,205.118,291.8629793,46.4291614,2016.0,Transit,326.0,K
kepler-742 b,3.101,,,,Kepler-742,,0.684,4732.0,489.253,283.8659676,46.7896522,2016.0,Transit,,K
kepler-746 b,,,3.4815917,,Kepler-746,,,5094.34,,290.6822097,37.3551593,2016.0,Transit,,K
kepler-747 b,5.26,,35.61760587,0.0,Kepler-747,0.737,0.779,5123.0,3347.16,288.4165196,41.0298175,2016.0,Transit,456.0,K
kepler-749 b,,,17.3171619956,,Kepler-749,0.81,0.772455,4940.93,721.027,299.8973341,43.9040667,2016.0,Transit,,K
kepler-75 b,9.4,,8.8849176,0.0,Kepler-75,0.77,0.77,5152.0,835.356,291.1376203,36.5773443,2013.0,Transit,721.0,K
kepler-753 b,1.91,,5.747725012,,Kepler-753,0.68,0.65,4346.0,274.767,291.9032411,37.9023677,2016.0,Transit,,K
kepler-755 b,1.532,,,,Kepler-755,,0.83,5067.0,399.034,296.8609348,41.0973178,2016.0,Transit,,K
kepler-755 c,1.478,,,,Kepler-755,,0.83,5067.0,399.034,296.8609348,41.0973178,2016.0,Transit,,K
kepler-760 b,,,8.70419734,,Kepler-760,0.87,0.905798,5162.0,792.336,287.5931997,44.1794278,2016.0,Transit,,K
kepler-760 c,1.559,,,,Kepler-760,,0.862,5239.0,792.336,287.5931997,44.1794278,2016.0,Transit,,K
kepler-763 b,1.22,,1.19655156,,Kepler-763,0.84,0.8,5166.0,962.459,292.1445534,47.1573604,2016.0,Transit,,K
kepler-763 c,1.42,,4.09667624,0.0,Kepler-763,0.8,0.843,4999.0,962.459,292.1445534,47.1573604,2023.0,Transit,938.0,K
kepler-763 d,1.58,,6.50323791,0.0,Kepler-763,0.879,0.793,5258.0,962.459,292.1445534,47.1573604,2023.0,Transit,808.0,K
kepler-768 b,1.74,,11.3910025,0.0,Kepler-768,0.814,0.76,4999.0,784.56,294.1156858,38.3934378,2016.0,Transit,632.0,K
kepler-776 b,1.38,,4.89718784,0.0,Kepler-776,0.794,0.847,5093.0,727.904,287.2726117,41.6356009,2016.0,Transit,904.0,K
kepler-777 b,1.38,,5.72812616,0.0,Kepler-777,0.567,0.548,3968.0,443.106,282.7241098,44.3465098,2016.0,Transit,569.0,K
kepler-786 b,2.303,,,,Kepler-786,,0.714,4772.0,485.318,293.7439223,38.9392217,2016.0,Transit,,K
kepler-787 b,1.342,,,,Kepler-787,,0.698,4109.0,503.568,291.6924773,38.5729105,2016.0,Transit,,K
kepler-790 b,2.18,,13.73469807,,Kepler-790,0.84,0.8,5208.0,703.168,286.9171489,38.8722123,2016.0,Transit,,K
kepler-80 b,2.367,3.5,7.0534,0.0049,Kepler-80,0.73,0.678,4540.0,369.451,296.1125759,39.9787451,2012.0,Transit,,K5
kepler-80 c,2.74,6.74,9.52355,,Kepler-80,0.73,0.678,4540.0,369.451,296.1125759,39.9787451,2012.0,Transit,,K5
kepler-80 d,,,3.072146607,,Kepler-80,0.731,0.66402,4613.0,369.451,296.1125759,39.9787451,2014.0,Transit,,K
kepler-80 e,1.6,4.13,4.64489,,Kepler-80,0.73,0.678,4540.0,369.451,296.1125759,39.9787451,2014.0,Transit,,K5
kepler-80 f,,,0.986785834,,Kepler-80,0.731,0.66402,4613.0,369.451,296.1125759,39.9787451,2016.0,Transit,,K
kepler-80 g,1.13,,14.64558,,Kepler-80,0.83,0.678,4540.0,369.451,296.1125759,39.9787451,2017.0,Transit,418.0,K
kepler-800 b,,,14.1316897928,,Kepler-800,0.91,0.787518,5293.0,1019.26,286.5747697,44.7951858,2016.0,Transit,,K
kepler-808 b,1.1,,0.631332353,0.0,Kepler-808,0.526,0.53,4441.0,,291.5941514,48.4454907,2016.0,Transit,1324.0,K
kepler-81 b,2.54,,5.954893,0.0,Kepler-81,0.648,0.594,4500.0,348.291,293.6369437,42.8248275,2012.0,Transit,646.0,K
kepler-81 d,1.39,,20.83798,0.0,Kepler-81,0.648,0.594,4500.0,348.291,293.6369437,42.8248275,2014.0,Transit,427.0,K
kepler-815 b,,,8.5743858398,,Kepler-815,,3.68604,4982.09,1259.28,285.2211238,47.8813037,2016.0,Transit,,K
kepler-816 b,9.41,,10.506825646,0.0,Kepler-816,0.859,0.784,5122.0,983.697,293.3628165,39.2124394,2016.0,Transit,669.0,K
kepler-821 b,1.25,,1.92279873,0.0,Kepler-821,0.808,0.778,5155.0,614.571,285.6173937,39.3794684,2016.0,Transit,1194.0,K
kepler-828 b,,,0.567856484,,Kepler-828,0.82,0.726517,4954.0,575.322,286.8872555,42.4712271,2016.0,Transit,,K
kepler-83 c,2.2,,20.09020088,,Kepler-83,0.58,0.56,4082.0,400.409,282.2325197,43.6655662,2012.0,Transit,,K
kepler-83 d,2.004,,,,Kepler-83,,0.613,3907.0,400.409,282.2325197,43.6655662,2014.0,Transit,,K
kepler-834 b,,,13.32381364,,Kepler-834,0.69,0.722055,4423.0,633.937,287.0544674,45.1803351,2016.0,Transit,,K
kepler-841 b,,,124.41987924,,Kepler-841,0.88,0.819176,5177.0,998.961,284.2513637,48.8095962,2016.0,Transit,,K
kepler-842 b,1.6,,1.21956827,,Kepler-842,0.78,0.73,4848.0,532.726,292.3285976,49.6535171,2016.0,Transit,,K
kepler-845 b,2.1,,0.927859821,0.0,Kepler-845,0.754,0.783,4911.0,431.051,290.9576363,49.2037262,2016.0,Transit,1470.0,K
kepler-847 b,,,2.3432387029,,Kepler-847,0.76,0.825555,4746.0,513.103,283.5048144,49.4509371,2016.0,Transit,,K
kepler-859 b,2.793,,,,Kepler-859,,0.715,4923.0,839.903,286.7418337,43.1901197,2016.0,Transit,,K
kepler-861 b,2.261,,,,Kepler-861,,0.815,5160.0,850.327,292.3539624,46.2262465,2016.0,Transit,,K
kepler-862 b,,,3.1486461524,,Kepler-862,0.84,1.17019,5030.0,1039.03,297.7792466,46.4926688,2016.0,Transit,,K
kepler-865 b,,,14.16400071,,Kepler-865,0.91,0.847142,5284.0,586.137,297.7242257,43.5272796,2016.0,Transit,,K
kepler-865 c,,,6.20920207,,Kepler-865,0.91,0.847142,5284.0,586.137,297.7242257,43.5272796,2023.0,Transit,,K
kepler-866 b,1.437,,,,Kepler-866,,0.663,4832.0,646.667,290.1222112,43.085407,2016.0,Transit,,K
kepler-876 b,1.45,,5.14438011,0.0,Kepler-876,0.896,0.802,5192.0,820.913,283.4781717,43.3837235,2016.0,Transit,864.0,K
kepler-878 b,,,25.9421582,,Kepler-878,0.83,1.08943,5002.0,791.625,285.2962562,46.6034497,2016.0,Transit,,K
kepler-892 b,2.74,,13.7521072,0.0,Kepler-892,0.733,0.701,4797.0,570.727,283.1296399,43.8880983,2016.0,Transit,556.0,K
kepler-895 b,1.34,,2.806242328,0.0,Kepler-895,0.55,0.53,3940.0,540.134,289.2906978,51.4089936,2016.0,Transit,708.0,K
kepler-898 b,,,5.87063416,,Kepler-898,0.63,0.755197,4013.57,484.891,286.5854116,46.8708877,2016.0,Transit,,K
kepler-900 b,2.19,,6.9913086,0.0,Kepler-900,0.854,0.769,4848.0,487.525,296.177272,46.9989635,2016.0,Transit,720.0,K
kepler-901 b,,,3.5174882411,,Kepler-901,0.643,0.635253,4110.0,253.867,291.1528056,40.8876814,2016.0,Transit,,K
kepler-91 b,15.69,209.76,6.24668005,0.0519,Kepler-91,,6.37872,4643.39,1294.69,285.6729033,44.1167513,2013.0,Transit,,K
kepler-916 b,1.861,,,,Kepler-916,,0.875,5250.0,830.712,290.9833818,45.9733334,2016.0,Transit,,K
kepler-925 b,,,33.8678407072,,Kepler-925,0.69,0.773259,4427.4,611.115,290.1065581,40.4906242,2016.0,Transit,,K
kepler-928 b,,,3.93246069,,Kepler-928,0.733,0.682015,4621.0,508.809,289.920676,41.5427758,2016.0,Transit,,K
kepler-931 b,1.35,,8.03755877,0.0,Kepler-931,0.764,0.804,5044.0,,297.1326937,42.7682885,2016.0,Transit,744.0,K
kepler-932 b,,,1.9214353,,Kepler-932,0.89,0.839667,5234.0,465.612,296.9520797,43.2720233,2016.0,Transit,,K
kepler-934 b,,,55.67363731,,Kepler-934,0.79,0.813889,4859.0,608.738,290.2884494,43.7552623,2016.0,Transit,,K
kepler-935 b,1.35,,4.88083852,,Kepler-935,0.78,0.73,4830.0,471.782,295.0217193,46.6192011,2016.0,Transit,,K
kepler-936 b,,,10.561362264,,Kepler-936,,,5172.88,823.399,293.5777958,46.7362953,2016.0,Transit,,K
kepler-94 b,2.49,,2.508057352,0.0,Kepler-94,0.64,0.61,4238.0,191.904,281.1947316,47.4972606,2014.0,Transit,828.0,K
kepler-94 c,,3126.0,820.3,,Kepler-94,0.81,0.76,4781.0,191.904,281.1947316,47.4972606,2014.0,Radial Velocity,,K
kepler-942 b,,,44.96407458,,Kepler-942,0.756,0.763054,4719.72,216.354,294.9550809,44.1499518,2016.0,Transit,,K
kepler-949 b,,,8.6893063228,,Kepler-949,0.853,0.77394,5088.18,486.105,298.6079128,46.45366,2016.0,Transit,,K
kepler-949 c,3.72,,20.99747771,0.0,Kepler-949,0.817,0.895,5211.0,486.105,298.6079128,46.45366,2023.0,Transit,582.0,K
kepler-951 b,5.59,,71.52530845,,Kepler-951,0.77,0.73,4834.0,382.509,287.7375794,38.1146488,2016.0,Transit,,K
kepler-954 b,,,16.7817556575,,Kepler-954,0.815,0.703544,4950.3,215.814,295.8594318,47.9396001,2016.0,Transit,,K
kepler-957 b,5.04,,5.907413537,0.0,Kepler-957,0.667,0.69,4963.0,824.688,290.1563633,48.818971,2016.0,Transit,769.0,K
kepler-960 b,2.142,,3.12686223,,Kepler-960,0.752,0.686,4773.0,284.916,281.4572217,46.7465538,2016.0,Transit,,K
kepler-967 b,1.86,,13.22713379,0.0,Kepler-967,0.619,0.628,5080.0,568.546,286.5580128,38.4052418,2016.0,Transit,581.0,K
kepler-967 c,2.86,,198.7112502,0.0,Kepler-967,0.619,0.628,5080.0,568.546,286.5580128,38.4052418,2016.0,Transit,236.0,K
kepler-968 b,1.61,,3.692983728,0.0,Kepler-968,0.568,0.577,4397.0,290.324,285.6025889,50.1120401,2016.0,Transit,748.0,K
kepler-968 c,1.42,,5.709404918,0.0,Kepler-968,0.568,0.577,4397.0,290.324,285.6025889,50.1120401,2016.0,Transit,647.0,K
kepler-969 b,2.37,,34.1732156,0.0,Kepler-969,0.948,0.834,5201.0,390.354,288.3724989,47.9335642,2016.0,Transit,465.0,K
